Loaded CSV of size 1000, sim_matrix (1000, 1000).
Running on 1 process(es) with 8 GPU(s) available
Process 0 has 1000 items to process.

Loading checkpoint shards:   0%|                                                        | 0/97 [00:00<?, ?it/s]
Loading checkpoint shards:   1%|▍                                               | 1/97 [00:01<03:01,  1.89s/it]
Loading checkpoint shards:   2%|▉                                               | 2/97 [00:03<03:00,  1.90s/it]
Loading checkpoint shards:   3%|█▍                                              | 3/97 [00:05<03:00,  1.92s/it]
Processing:  21%|███████████▍                                           | 208/1000 [1:34:29<5:59:06, 27.21s/it]
Processing:  21%|███████████▍                                           | 209/1000 [1:34:56<5:58:17, 27.18s/it]
Processing:  21%|███████████▌                                           | 210/1000 [1:35:24<5:59:31, 27.31s/it]
Processing:  21%|███████████▌                                           | 211/1000 [1:35:51<5:57:48, 27.21s/it]
Processing:  21%|███████████▋                                           | 212/1000 [1:36:18<5:57:16, 27.20s/it]
Processing:  21%|███████████▋                                           | 213/1000 [1:36:45<5:57:28, 27.25s/it]
Processing:  21%|███████████▊                                           | 214/1000 [1:37:13<5:57:30, 27.29s/it]
Processing:  22%|███████████▊                                           | 215/1000 [1:37:40<5:55:57, 27.21s/it]
Processing:  22%|███████████▉                                           | 216/1000 [1:38:07<5:55:20, 27.19s/it]
Processing:  22%|███████████▉                                           | 217/1000 [1:38:34<5:54:18, 27.15s/it]
Processing:  22%|███████████▉                                           | 218/1000 [1:39:01<5:54:04, 27.17s/it]
Processing:  22%|████████████                                           | 219/1000 [1:39:28<5:54:04, 27.20s/it]
Processing:  22%|████████████                                           | 220/1000 [1:39:55<5:53:16, 27.18s/it]
Processing:  22%|████████████▏                                          | 221/1000 [1:40:23<5:54:48, 27.33s/it]
Processing:  22%|████████████▏                                          | 222/1000 [1:40:50<5:54:41, 27.35s/it]
Processing:  22%|████████████▎                                          | 223/1000 [1:41:18<5:54:29, 27.37s/it]
Processing:  22%|████████████▎                                          | 224/1000 [1:41:45<5:53:06, 27.30s/it]
Processing:  22%|████████████▍                                          | 225/1000 [1:42:12<5:52:30, 27.29s/it]
Processing:  23%|████████████▍                                          | 226/1000 [1:42:39<5:51:34, 27.25s/it]
Processing:  23%|████████████▍                                          | 227/1000 [1:43:07<5:51:37, 27.29s/it]
Processing:  23%|████████████▌                                          | 228/1000 [1:43:34<5:50:20, 27.23s/it]
Processing:  23%|████████████▌                                          | 229/1000 [1:44:01<5:50:26, 27.27s/it]
Processing:  23%|████████████▋                                          | 230/1000 [1:44:28<5:49:30, 27.23s/it]
Processing:  23%|████████████▋                                          | 231/1000 [1:44:56<5:50:19, 27.33s/it]
Processing:  23%|████████████▊                                          | 232/1000 [1:45:23<5:50:24, 27.38s/it]
Processing:  23%|████████████▊                                          | 233/1000 [1:45:51<5:49:07, 27.31s/it]
Processing:  23%|████████████▊                                          | 234/1000 [1:46:18<5:47:19, 27.20s/it]
